[2025-05-20 16:19:02.480] ----------------------------------------------------------
[2025-05-20 16:19:02.480] > System start!
[2025-05-20 16:19:02.480] ---------------------------------------------------------
2025-05-20 16:19:02.483	接收	0x00000192	C4 03 00 00 00 00 00 00 
2025-05-20 16:19:02.486	接收	0x00000292	00 00 5A 68 00 00 00 00 
2025-05-20 16:19:02.490	接收	0x00000192	C2 03 00 00 00 00 00 00 
2025-05-20 16:19:02.495	接收	0x00000292	00 00 36 68 00 00 00 00 
2025-05-20 16:19:02.526	接收	0x00000192	B0 03 00 00 00 00 00 00 
2025-05-20 16:19:02.529	接收	0x00000292	00 00 43 66 00 00 00 00 
2025-05-20 16:19:02.533	接收	0x00000192	B0 03 00 00 00 00 00 00 
2025-05-20 16:19:02.537	接收	0x00000292	00 00 43 66 00 00 00 00 
2025-05-20 16:19:02.568	接收	0x00000192	BD 03 00 00 00 00 00 00 
2025-05-20 16:19:02.571	接收	0x00000292	00 00 A8 67 00 00 00 00 
2025-05-20 16:19:02.577	接收	0x00000192	CA 03 00 00 00 00 00 00 
2025-05-20 16:19:02.581	接收	0x00000292	00 00 0D 69 00 00 00 00 
2025-05-20 16:19:02.611	接收	0x00000192	CA 03 00 00 00 00 00 00 
2025-05-20 16:19:02.614	接收	0x00000292	00 00 0D 69 00 00 00 00 
2025-05-20 16:19:02.618	接收	0x00000192	A3 03 00 00 00 00 00 00 
2025-05-20 16:19:02.622	接收	0x00000292	00 00 F0 64 00 00 00 00 
2025-05-20 16:19:02.653	接收	0x00000192	C5 03 00 00 00 00 00 00 
2025-05-20 16:19:02.658	接收	0x00000292	00 00 7E 68 00 00 00 00 
2025-05-20 16:19:02.661	接收	0x00000192	C5 03 00 00 00 00 00 00 
2025-05-20 16:19:02.665	接收	0x00000292	00 00 7E 68 00 00 00 00 
2025-05-20 16:19:02.669	接收	0x00000192	B5 03 00 00 00 00 00 00 
2025-05-20 16:19:02.673	接收	0x00000292	00 00 C0 66 00 00 00 00 
2025-05-20 16:19:02.696	接收	0x00000192	CC 03 00 00 00 00 00 00 
2025-05-20 16:19:02.699	接收	0x00000292	00 00 30 69 00 00 00 00 
2025-05-20 16:19:02.704	接收	0x00000192	CC 03 00 00 00 00 00 00 
2025-05-20 16:19:02.708	接收	0x00000292	00 00 30 69 00 00 00 00 
2025-05-20 16:19:02.738	接收	0x00000192	AF 03 00 00 00 00 00 00 
2025-05-20 16:19:02.742	接收	0x00000292	00 00 1F 66 00 00 00 00 
2025-05-20 16:19:02.746	接收	0x00000192	AB 03 00 00 00 00 00 00 
2025-05-20 16:19:02.750	接收	0x00000292	00 00 B4 65 00 00 00 00 
2025-05-20 16:19:02.780	接收	0x00000192	AB 03 00 00 00 00 00 00 
2025-05-20 16:19:02.784	接收	0x00000292	00 00 B4 65 00 00 00 00 
2025-05-20 16:19:02.788	接收	0x00000192	C5 03 00 00 00 00 00 00 
2025-05-20 16:19:02.792	接收	0x00000292	00 00 7E 68 00 00 00 00 
2025-05-20 16:19:02.823	接收	0x00000192	1C 04 00 00 00 00 00 00 
2025-05-20 16:19:02.826	接收	0x00000292	00 00 C3 71 00 00 00 00 
2025-05-20 16:19:02.831	接收	0x00000192	1C 04 00 00 03 0A 00 00 
2025-05-20 16:19:02.834	接收	0x00000292	00 00 C3 71 00 00 00 00 
2025-05-20 16:19:02.866	接收	0x00000192	C0 03 00 00 03 0A 00 00 
2025-05-20 16:19:02.869	接收	0x00000292	00 00 EF 67 00 00 00 00 
2025-05-20 16:19:02.874	接收	0x00000192	B5 03 00 00 03 0A 00 00 
2025-05-20 16:19:02.878	接收	0x00000292	00 00 D1 66 00 00 00 00 
2025-05-20 16:19:02.906	接收	0x00000192	B5 03 00 00 00 00 00 00 
2025-05-20 16:19:02.910	接收	0x00000292	00 00 D1 66 00 00 00 00 
2025-05-20 16:19:02.915	接收	0x00000192	B9 03 00 00 00 00 00 00 
2025-05-20 16:19:02.918	接收	0x00000292	00 00 2B 67 00 00 00 00 
2025-05-20 16:19:02.947	接收	0x00000192	CB 03 00 00 00 00 00 00 
2025-05-20 16:19:02.950	接收	0x00000292	00 00 1E 69 00 00 00 00 
2025-05-20 16:19:02.953	接收	0x00000192	CB 03 00 00 00 00 00 00 
2025-05-20 16:19:02.957	接收	0x00000292	00 00 1E 69 00 00 00 00 
2025-05-20 16:19:02.988	接收	0x00000192	BD 03 00 00 00 00 00 00 
2025-05-20 16:19:02.988	接收	0x00000292	00 00 A8 67 00 00 00 00 
2025-05-20 16:19:02.995	接收	0x00000192	AB 03 00 00 00 00 00 00 
2025-05-20 16:19:03.000	接收	0x00000292	00 00 C6 65 00 00 00 00 
2025-05-20 16:19:03.029	接收	0x00000192	AB 03 00 00 00 00 00 00 
2025-05-20 16:19:03.033	接收	0x00000292	00 00 C6 65 00 00 00 00 
2025-05-20 16:19:03.035	接收	0x00000192	CB 02 00 00 00 00 00 00 
2025-05-20 16:19:03.039	接收	0x00000292	00 00 01 4E 00 00 00 00 
2025-05-20 16:19:03.071	接收	0x00000192	B0 03 00 00 00 00 00 00 
2025-05-20 16:19:03.075	接收	0x00000292	00 00 43 66 00 00 00 00 
2025-05-20 16:19:03.079	接收	0x00000192	B0 03 00 00 00 00 00 00 
2025-05-20 16:19:03.079	接收	0x00000292	00 00 43 66 00 00 00 00 
2025-05-20 16:19:03.113	接收	0x00000192	AF 03 00 00 00 00 00 00 
2025-05-20 16:19:03.117	接收	0x00000292	00 00 31 66 00 00 00 00 
2025-05-20 16:19:03.119	接收	0x00000192	B0 03 00 00 00 00 00 00 
2025-05-20 16:19:03.123	接收	0x00000292	00 00 43 66 00 00 00 00 
2025-05-20 16:19:03.129	接收	0x00000192	B0 03 00 00 00 00 00 00 
2025-05-20 16:19:03.161	接收	0x00000292	00 00 43 66 00 00 00 00 
2025-05-20 16:19:03.164	接收	0x00000192	BC 03 00 00 00 00 00 00 
2025-05-20 16:19:03.168	接收	0x00000292	00 00 96 67 00 00 00 00 
2025-05-20 16:19:03.172	接收	0x00000192	C4 03 00 00 00 00 00 00 
2025-05-20 16:19:03.176	接收	0x00000292	00 00 5A 68 00 00 00 00 
2025-05-20 16:19:03.203	接收	0x00000192	C4 03 00 00 00 00 00 00 
2025-05-20 16:19:03.208	接收	0x00000292	00 00 5A 68 00 00 00 00 
2025-05-20 16:19:03.211	接收	0x00000192	B7 03 00 00 00 00 00 00 
2025-05-20 16:19:03.215	接收	0x00000292	00 00 F5 66 00 00 00 00 
2025-05-20 16:19:03.246	接收	0x00000192	C0 03 00 00 00 00 00 00 
2025-05-20 16:19:03.250	接收	0x00000292	00 00 EF 67 00 00 00 00 
2025-05-20 16:19:03.254	接收	0x00000192	C0 03 00 00 00 00 00 00 
2025-05-20 16:19:03.258	接收	0x00000292	00 00 EF 67 00 00 00 00 
2025-05-20 16:19:03.288	接收	0x00000192	B9 03 00 00 00 00 00 00 
2025-05-20 16:19:03.293	接收	0x00000292	00 00 2B 67 00 00 00 00 
2025-05-20 16:19:03.297	接收	0x00000192	C4 03 00 00 00 00 00 00 
2025-05-20 16:19:03.301	接收	0x00000292	00 00 6C 68 00 00 00 00 
2025-05-20 16:19:03.331	接收	0x00000192	C4 03 00 00 00 00 00 00 
2025-05-20 16:19:03.334	接收	0x00000292	00 00 6C 68 00 00 00 00 
2025-05-20 16:19:03.338	接收	0x00000192	BB 03 00 00 00 00 00 00 
2025-05-20 16:19:03.341	接收	0x00000292	00 00 72 67 00 00 00 00 
2025-05-20 16:19:03.374	接收	0x00000192	C4 03 00 00 00 00 00 00 
2025-05-20 16:19:03.377	接收	0x00000292	00 00 5A 68 00 00 00 00 
2025-05-20 16:19:03.381	接收	0x00000192	C4 03 00 00 00 00 00 00 
2025-05-20 16:19:03.385	接收	0x00000292	00 00 5A 68 00 00 00 00 
2025-05-20 16:19:03.389	接收	0x00000192	B8 03 00 00 00 00 00 00 
2025-05-20 16:19:03.394	接收	0x00000292	00 00 19 67 00 00 00 00 
2025-05-20 16:19:03.416	接收	0x00000192	C4 03 00 00 00 00 00 00 
2025-05-20 16:19:03.420	接收	0x00000292	00 00 5A 68 00 00 00 00 
2025-05-20 16:19:03.424	接收	0x00000192	C4 03 00 00 00 00 00 00 
2025-05-20 16:19:03.427	接收	0x00000292	00 00 5A 68 00 00 00 00 
2025-05-20 16:19:03.457	接收	0x00000192	CA 03 00 00 00 00 00 00 
2025-05-20 16:19:03.462	接收	0x00000292	00 00 FB 68 00 00 00 00 
2025-05-20 16:19:03.465	接收	0x00000192	AF 03 00 00 00 00 00 00 
2025-05-20 16:19:03.465	接收	0x00000292	00 00 31 66 00 00 00 00 
2025-05-20 16:19:03.498	接收	0x00000192	AF 03 00 00 00 00 00 00 
2025-05-20 16:19:03.503	接收	0x00000292	00 00 31 66 00 00 00 00 
2025-05-20 16:19:03.508	接收	0x00000192	B9 03 00 00 00 00 00 00 
2025-05-20 16:19:03.512	接收	0x00000292	00 00 2B 67 00 00 00 00 
2025-05-20 16:19:03.540	接收	0x00000192	C9 03 00 00 00 00 00 00 
2025-05-20 16:19:03.546	接收	0x00000292	00 00 E9 68 00 00 00 00 
2025-05-20 16:19:03.550	接收	0x00000192	C9 03 00 00 00 00 00 00 
2025-05-20 16:19:03.554	接收	0x00000292	00 00 E9 68 00 00 00 00 
2025-05-20 16:19:03.582	接收	0x00000192	C4 03 00 00 00 00 00 00 
2025-05-20 16:19:03.586	接收	0x00000292	00 00 5A 68 00 00 00 00 
2025-05-20 16:19:03.591	接收	0x00000192	BD 03 00 00 E9 02 00 00 
2025-05-20 16:19:03.594	接收	0x00000292	00 00 A8 67 00 00 00 00 
2025-05-20 16:19:03.625	接收	0x00000192	BD 03 00 00 E9 02 00 00 
2025-05-20 16:19:03.628	接收	0x00000292	00 00 A8 67 00 00 00 00 
2025-05-20 16:19:03.632	接收	0x00000192	BC 03 00 00 F4 09 00 00 
2025-05-20 16:19:03.636	接收	0x00000292	00 00 96 67 00 00 00 00 
2025-05-20 16:19:03.667	接收	0x00000192	BE 03 00 00 F4 09 00 00 
2025-05-20 16:19:03.670	接收	0x00000292	00 00 B9 67 00 00 00 00 
2025-05-20 16:19:03.675	接收	0x00000192	BE 03 00 00 F4 09 00 00 
2025-05-20 16:19:03.679	接收	0x00000292	00 00 B9 67 00 00 00 00 
2025-05-20 16:19:03.709	接收	0x00000192	BE 03 00 00 00 00 00 00 
2025-05-20 16:19:03.712	接收	0x00000292	00 00 CB 67 00 00 00 00 
2025-05-20 16:19:03.716	接收	0x00000192	C4 03 00 00 00 00 00 00 
2025-05-20 16:19:03.720	接收	0x00000292	00 00 5A 68 00 00 00 00 
2025-05-20 16:19:03.751	接收	0x00000192	C4 03 00 00 00 00 00 00 
2025-05-20 16:19:03.756	接收	0x00000292	00 00 5A 68 00 00 00 00 
2025-05-20 16:19:03.760	接收	0x00000192	BD 03 00 00 00 00 00 00 
2025-05-20 16:19:03.764	接收	0x00000292	00 00 A8 67 00 00 00 00 
2025-05-20 16:19:03.768	发送	0x112	00 00 00 00 00 00 58 52 
2025-05-20 16:19:03.793	接收	0x00000192	B9 03 00 00 00 00 00 00 
2025-05-20 16:19:03.798	接收	0x00000292	00 00 3D 67 00 00 00 00 
2025-05-20 16:19:03.802	接收	0x00000192	B9 03 00 00 00 00 00 00 
2025-05-20 16:19:03.805	接收	0x00000292	00 00 3D 67 00 00 00 00 
2025-05-20 16:19:03.810	接收	0x00000192	84 04 00 00 00 00 00 00 
2025-05-20 16:19:03.841	接收	0x00000292	00 00 D9 7C 00 00 00 00 
2025-05-20 16:19:03.845	接收	0x00000192	44 04 00 00 0E 21 00 00 
2025-05-20 16:19:03.845	接收	0x00000292	00 00 04 76 00 00 00 00 
2025-05-20 16:19:03.851	接收	0x00000192	44 04 00 00 0E 21 00 00 
2025-05-20 16:19:03.851	接收	0x00000292	00 00 04 76 00 00 00 00 
2025-05-20 16:19:03.883	接收	0x00000192	CB 03 00 00 0E 21 00 00 
2025-05-20 16:19:03.886	接收	0x00000292	00 00 1E 69 00 00 00 00 
2025-05-20 16:19:03.889	接收	0x00000192	CA 03 00 00 00 00 00 00 
2025-05-20 16:19:03.893	接收	0x00000292	00 00 FB 68 00 00 00 00 
2025-05-20 16:19:03.924	接收	0x00000192	CA 03 00 00 00 00 00 00 
2025-05-20 16:19:03.924	接收	0x00000292	00 00 FB 68 00 00 00 00 
2025-05-20 16:19:03.932	接收	0x00000192	CD 03 00 00 00 00 00 00 
2025-05-20 16:19:03.932	接收	0x00000292	00 00 54 69 00 00 00 00 
2025-05-20 16:19:03.971	发送	0x112	00 00 00 00 00 00 58 52 
