[2025-04-28 17:04:20.345] ----------------------------------------------------------
[2025-04-28 17:04:20.345] > System start!
[2025-04-28 17:04:20.345] ---------------------------------------------------------
2025-04-28 17:04:20.416	发送	0x112	00 11 22 33 44 55 66 77 
2025-04-28 17:04:20.491	接收	0x00000192	00 01 02 03 04 05 06 07 
2025-04-28 17:04:20.495	接收	0x00000292	00 01 02 03 04 05 06 07 
2025-04-28 17:04:20.501	接收	0x000007E4	17 01 02 03 04 05 06 07 
2025-04-28 17:04:20.623	发送	0x112	00 11 22 33 44 55 66 77 
2025-04-28 17:04:20.689	接收	0x00000192	00 01 02 03 04 05 06 07 
2025-04-28 17:04:20.693	接收	0x00000292	00 01 02 03 04 05 06 07 
2025-04-28 17:04:20.699	接收	0x000007E4	17 01 02 03 04 05 06 07 
2025-04-28 17:04:20.822	发送	0x112	00 11 22 33 44 55 66 77 
2025-04-28 17:04:20.891	接收	0x00000192	00 01 02 03 04 05 06 07 
2025-04-28 17:04:20.895	接收	0x00000292	00 01 02 03 04 05 06 07 
2025-04-28 17:04:20.899	接收	0x000007E4	17 01 02 03 04 05 06 07 
2025-04-28 17:04:21.030	发送	0x112	00 11 22 33 44 55 66 77 
2025-04-28 17:04:21.090	接收	0x00000192	00 01 02 03 04 05 06 07 
2025-04-28 17:04:21.094	接收	0x00000292	00 01 02 03 04 05 06 07 
2025-04-28 17:04:21.099	接收	0x000007E4	17 01 02 03 04 05 06 07 
2025-04-28 17:04:21.230	发送	0x112	00 11 22 33 44 55 66 77 
2025-04-28 17:04:21.292	接收	0x00000192	00 01 02 03 04 05 06 07 
2025-04-28 17:04:21.297	接收	0x00000292	00 01 02 03 04 05 06 07 
2025-04-28 17:04:21.300	接收	0x000007E4	17 01 02 03 04 05 06 07 
2025-04-28 17:04:21.438	发送	0x112	00 11 22 33 44 55 66 77 
2025-04-28 17:04:21.521	接收	0x00000192	00 01 02 03 04 05 06 07 
2025-04-28 17:04:21.525	接收	0x00000292	00 01 02 03 04 05 06 07 
2025-04-28 17:04:21.530	接收	0x000007E4	17 01 02 03 04 05 06 07 
2025-04-28 17:04:21.646	发送	0x112	00 11 22 33 44 55 66 77 
2025-04-28 17:04:21.721	接收	0x00000192	00 01 02 03 04 05 06 07 
2025-04-28 17:04:21.721	接收	0x00000292	00 01 02 03 04 05 06 07 
2025-04-28 17:04:21.733	接收	0x000007E4	17 01 02 03 04 05 06 07 
2025-04-28 17:04:21.925	接收	0x00000192	00 01 02 03 04 05 06 07 
2025-04-28 17:04:21.930	接收	0x00000292	00 01 02 03 04 05 06 07 
2025-04-28 17:04:21.934	接收	0x000007E4	17 01 02 03 04 05 06 07 
2025-04-28 17:04:22.125	接收	0x00000192	00 01 02 03 04 05 06 07 
2025-04-28 17:04:22.129	接收	0x00000292	00 01 02 03 04 05 06 07 
2025-04-28 17:04:22.134	接收	0x000007E4	17 01 02 03 04 05 06 07 
2025-04-28 17:04:22.324	接收	0x00000192	00 01 02 03 04 05 06 07 
2025-04-28 17:04:22.328	接收	0x00000292	00 01 02 03 04 05 06 07 
2025-04-28 17:04:22.330	接收	0x000007E4	17 01 02 03 04 05 06 07 
2025-04-28 17:04:22.522	接收	0x00000192	00 01 02 03 04 05 06 07 
2025-04-28 17:04:22.526	接收	0x00000292	00 01 02 03 04 05 06 07 
2025-04-28 17:04:22.531	接收	0x000007E4	17 01 02 03 04 05 06 07 
2025-04-28 17:04:22.716	接收	0x00000192	00 01 02 03 04 05 06 07 
2025-04-28 17:04:22.719	接收	0x00000292	00 01 02 03 04 05 06 07 
2025-04-28 17:04:22.725	接收	0x000007E4	17 01 02 03 04 05 06 07 
2025-04-28 17:04:22.947	接收	0x00000192	00 01 02 03 04 05 06 07 
2025-04-28 17:04:22.949	接收	0x00000292	00 01 02 03 04 05 06 07 
2025-04-28 17:04:22.954	接收	0x000007E4	17 01 02 03 04 05 06 07 
2025-04-28 17:04:23.150	接收	0x00000192	00 01 02 03 04 05 06 07 
2025-04-28 17:04:23.154	接收	0x00000292	00 01 02 03 04 05 06 07 
2025-04-28 17:04:23.158	接收	0x000007E4	17 01 02 03 04 05 06 07 
